source,target,weight
times,out,38.000000000000000
more,last,38.000000000000000
this,paper,38.000000000000000
same,see,38.000000000000000
for,close,38.000000000000000
most,could,38.000000000000000
business,they,38.000000000000000
like,car,38.000000000000000
international,law,38.000000000000000
line,help,38.000000000000000
were,death,38.000000000000000
she,made,38.000000000000000
message,mail,38.000000000000000
want,him,38.000000000000000
office,press,38.000000000000000
first,question,38.000000000000000
and,workers,38.000000000000000
white,office,38.000000000000000
join,and,38.000000000000000
house,secretary,38.000000000000000
program,been,38.000000000000000
look,any,38.000000000000000
because,government,38.000000000000000
this,provides,38.000000000000000
their,game,38.000000000000000
must,them,38.000000000000000
small,which,38.000000000000000
death,from,38.000000000000000
that,report,38.000000000000000
but,including,38.000000000000000
become,have,38.000000000000000
god,such,38.000000000000000
with,written,38.000000000000000
prime,and,38.000000000000000
how,most,38.000000000000000
most,users,38.000000000000000
they,change,38.000000000000000
just,part,38.000000000000000
department,for,38.000000000000000
used,while,38.000000000000000
members,for,38.000000000000000
felt,and,38.000000000000000
and,conversation,38.000000000000000
became,was,38.000000000000000
she,them,38.000000000000000
try,more,38.000000000000000
march,for,38.000000000000000
you,guns,38.000000000000000
more,real,38.000000000000000
new,please,38.000000000000000
long,were,38.000000000000000
could,said,38.000000000000000
times,about,38.000000000000000
drop,you,38.000000000000000
have,fire,38.000000000000000
several,about,38.000000000000000
who,system,38.000000000000000
back,work,38.000000000000000
think,ever,38.000000000000000
made,clear,38.000000000000000
attack,with,38.000000000000000
watch,you,38.000000000000000
you,books,38.000000000000000
access,system,38.000000000000000
three,has,38.000000000000000
help,information,38.000000000000000
get,every,38.000000000000000
based,version,38.000000000000000
test,was,38.000000000000000
for,west,38.000000000000000
color,into,38.000000000000000
out,fact,38.000000000000000
there,key,38.000000000000000
takes,time,38.000000000000000
not,leave,38.000000000000000
use,his,38.000000000000000
based,there,38.000000000000000
what,running,38.000000000000000
who,information,38.000000000000000
who,probably,38.000000000000000
would,high,38.000000000000000
them,email,38.000000000000000
your,anyone,38.000000000000000
forward,with,38.000000000000000
say,thing,38.000000000000000
will,non,38.000000000000000
washington,that,38.000000000000000
time,long,38.000000000000000
may,change,38.000000000000000
two,use,38.000000000000000
other,over,38.000000000000000
address,are,38.000000000000000
heard,were,38.000000000000000
and,abuse,38.000000000000000
can,general,38.000000000000000
paul,his,38.000000000000000
from,america,38.000000000000000
five,that,38.000000000000000
since,who,38.000000000000000
anti,for,38.000000000000000
what,fbi,38.000000000000000
such,image,38.000000000000000
general,should,38.000000000000000
israeli,for,38.000000000000000
conversion,for,38.000000000000000
statement,what,38.000000000000000
ever,heard,38.000000000000000
about,man,38.000000000000000
can,nothing,38.000000000000000
not,military,38.000000000000000
anti,defamation,38.000000000000000
called,were,37.000000000000000
about,price,37.000000000000000
more,price,37.000000000000000
should,then,37.000000000000000
through,mail,37.000000000000000
what,though,37.000000000000000
bit,much,37.000000000000000
due,with,37.000000000000000
due,this,37.000000000000000
one,wants,37.000000000000000
wants,this,37.000000000000000
not,fall,37.000000000000000
when,man,37.000000000000000
are,bus,37.000000000000000
are,international,37.000000000000000
this,bus,37.000000000000000
though,them,37.000000000000000
image,some,37.000000000000000
want,anyone,37.000000000000000
miles,from,37.000000000000000
insurance,you,37.000000000000000
years,new,37.000000000000000
age,that,37.000000000000000
have,longer,37.000000000000000
anyway,with,37.000000000000000
single,have,37.000000000000000
you,performance,37.000000000000000
our,your,37.000000000000000
your,another,37.000000000000000
able,which,37.000000000000000
seen,before,37.000000000000000
like,least,37.000000000000000
think,thing,37.000000000000000
stuff,out,37.000000000000000
names,you,37.000000000000000
most,way,37.000000000000000
use,please,37.000000000000000
might,say,37.000000000000000
find,use,37.000000000000000
with,son,37.000000000000000
enough,some,37.000000000000000
interest,this,37.000000000000000
ever,since,37.000000000000000
public,would,37.000000000000000
congress,with,37.000000000000000
who,thing,37.000000000000000
they,likely,37.000000000000000
all,parts,37.000000000000000
does,time,37.000000000000000
wearing,and,37.000000000000000
can,single,37.000000000000000
into,good,37.000000000000000
true,than,37.000000000000000
are,series,37.000000000000000
many,take,37.000000000000000
probably,people,37.000000000000000
for,feature,37.000000000000000
bad,when,37.000000000000000
games,last,37.000000000000000
for,teams,37.000000000000000
with,interest,37.000000000000000
one,law,37.000000000000000
with,parts,37.000000000000000
driver,which,37.000000000000000
day,night,37.000000000000000
not,needs,37.000000000000000
found,when,37.000000000000000
but,suspect,37.000000000000000
but,human,37.000000000000000
with,changes,37.000000000000000
from,white,37.000000000000000
most,may,37.000000000000000
after,may,37.000000000000000
anyone,program,37.000000000000000
which,help,37.000000000000000
doesn,which,37.000000000000000
there,easy,37.000000000000000
through,time,37.000000000000000
things,way,37.000000000000000
through,had,37.000000000000000
too,hard,37.000000000000000
more,too,37.000000000000000
number,just,37.000000000000000
religion,people,37.000000000000000
this,crime,37.000000000000000
out,general,37.000000000000000
never,their,37.000000000000000
our,country,37.000000000000000
out,against,37.000000000000000
about,jews,37.000000000000000
with,army,37.000000000000000
civil,that,37.000000000000000
from,major,37.000000000000000
supreme,and,37.000000000000000
these,our,37.000000000000000
government,genocide,37.000000000000000
christian,one,37.000000000000000
their,few,37.000000000000000
let,try,37.000000000000000
try,when,37.000000000000000
its,must,37.000000000000000
source,which,37.000000000000000
nation,that,37.000000000000000
public,all,37.000000000000000
over,our,37.000000000000000
when,line,37.000000000000000
when,home,37.000000000000000
around,get,37.000000000000000
sure,other,37.000000000000000
when,government,37.000000000000000
under,name,37.000000000000000
but,wants,37.000000000000000
was,played,37.000000000000000
image,was,37.000000000000000
done,has,37.000000000000000
house,are,37.000000000000000
recognition,and,37.000000000000000
being,many,37.000000000000000
bad,about,37.000000000000000
are,lines,37.000000000000000
other,times,37.000000000000000
day,about,37.000000000000000
them,help,37.000000000000000
like,still,37.000000000000000
guy,with,37.000000000000000
their,future,37.000000000000000
role,that,37.000000000000000
lot,out,37.000000000000000
would,claim,37.000000000000000
events,you,37.000000000000000
like,power,37.000000000000000
used,each,37.000000000000000
get,little,37.000000000000000
get,doesn,37.000000000000000
has,hard,37.000000000000000
and,learned,37.000000000000000
see,reason,37.000000000000000
may,right,37.000000000000000
what,reason,37.000000000000000
about,quite,37.000000000000000
read,them,37.000000000000000
all,matter,37.000000000000000
did,said,37.000000000000000
totally,that,37.000000000000000
new,make,37.000000000000000
tell,will,37.000000000000000
time,sure,37.000000000000000
about,several,37.000000000000000
another,out,37.000000000000000
probably,most,37.000000000000000
written,about,37.000000000000000
stop,there,37.000000000000000
they,offer,37.000000000000000
husband,and,37.000000000000000
then,want,37.000000000000000
think,win,37.000000000000000
internet,address,37.000000000000000
wanted,but,37.000000000000000
are,comments,37.000000000000000
often,when,37.000000000000000
often,some,37.000000000000000
before,who,37.000000000000000
about,call,37.000000000000000
peace,you,37.000000000000000
defense,but,37.000000000000000
actually,who,37.000000000000000
doing,their,37.000000000000000
space,flight,37.000000000000000
this,add,37.000000000000000
look,also,37.000000000000000
try,then,37.000000000000000
part,also,37.000000000000000
other,look,37.000000000000000
facts,you,37.000000000000000
david,have,37.000000000000000
john,but,37.000000000000000
has,life,37.000000000000000
against,god,37.000000000000000
non,has,37.000000000000000
their,law,37.000000000000000
first,see,37.000000000000000
before,other,37.000000000000000
few,don,37.000000000000000
really,way,37.000000000000000
about,found,37.000000000000000
letter,for,37.000000000000000
already,from,37.000000000000000
other,come,37.000000000000000
injuries,and,37.000000000000000
yet,has,37.000000000000000
makes,think,37.000000000000000
only,still,37.000000000000000
has,must,37.000000000000000
big,all,37.000000000000000
business,with,37.000000000000000
your,include,37.000000000000000
coming,not,37.000000000000000
must,don,37.000000000000000
key,how,37.000000000000000
new,should,37.000000000000000
was,decision,37.000000000000000
two,good,37.000000000000000
that,played,37.000000000000000
were,having,37.000000000000000
using,time,37.000000000000000
live,world,37.000000000000000
believe,even,37.000000000000000
perfect,don,37.000000000000000
told,what,37.000000000000000
believe,may,37.000000000000000
but,saying,37.000000000000000
way,work,37.000000000000000
other,after,37.000000000000000
our,right,37.000000000000000
like,having,37.000000000000000
see,through,37.000000000000000
which,done,37.000000000000000
see,something,37.000000000000000
could,buy,37.000000000000000
comments,from,37.000000000000000
some,she,37.000000000000000
which,gives,37.000000000000000
bit,just,37.000000000000000
effects,that,37.000000000000000
there,next,37.000000000000000
your,always,37.000000000000000
also,things,37.000000000000000
your,open,37.000000000000000
anti,semitic,37.000000000000000
was,anti,37.000000000000000
think,before,37.000000000000000
middle,for,37.000000000000000
cases,but,37.000000000000000
would,group,37.000000000000000
this,near,37.000000000000000
their,put,37.000000000000000
this,words,37.000000000000000
this,fast,37.000000000000000
like,every,37.000000000000000
has,control,37.000000000000000
based,where,37.000000000000000
already,all,37.000000000000000
luke,that,37.000000000000000
that,matthew,37.000000000000000
one,times,37.000000000000000
use,over,37.000000000000000
fire,started,37.000000000000000
about,under,37.000000000000000
work,these,37.000000000000000
religious,are,37.000000000000000
not,claims,37.000000000000000
this,fix,37.000000000000000
war,this,37.000000000000000
one,seen,37.000000000000000
trying,can,37.000000000000000
office,with,37.000000000000000
than,without,37.000000000000000
really,something,37.000000000000000
author,that,37.000000000000000
data,how,37.000000000000000
really,very,37.000000000000000
some,post,37.000000000000000
has,idea,37.000000000000000
with,eyes,37.000000000000000
also,heard,37.000000000000000
owned,and,37.000000000000000
must,know,37.000000000000000
member,that,37.000000000000000
were,actually,37.000000000000000
clear,have,37.000000000000000
his,fact,37.000000000000000
all,current,37.000000000000000
everyone,would,37.000000000000000
should,here,37.000000000000000
have,everyone,37.000000000000000
still,being,37.000000000000000
used,may,37.000000000000000
was,list,37.000000000000000
not,term,37.000000000000000
down,don,37.000000000000000
get,least,37.000000000000000
can,makes,37.000000000000000
into,house,37.000000000000000
room,you,37.000000000000000
tell,don,37.000000000000000
doesn,way,37.000000000000000
from,quite,37.000000000000000
congress,this,37.000000000000000
multiple,that,37.000000000000000
with,advance,37.000000000000000
are,process,37.000000000000000
this,longer,37.000000000000000
using,way,37.000000000000000
research,you,37.000000000000000
using,different,37.000000000000000
into,work,37.000000000000000
about,kind,37.000000000000000
cia,and,37.000000000000000
use,based,37.000000000000000
special,with,37.000000000000000
bus,bit,37.000000000000000
which,came,37.000000000000000
that,pope,37.000000000000000
use,read,37.000000000000000
these,god,37.000000000000000
anyone,his,37.000000000000000
these,his,37.000000000000000
possible,which,37.000000000000000
right,well,37.000000000000000
only,must,37.000000000000000
have,women,37.000000000000000
for,entire,37.000000000000000
with,understand,37.000000000000000
can,stand,37.000000000000000
been,reported,37.000000000000000
these,after,37.000000000000000
board,can,37.000000000000000
death,with,37.000000000000000
can,great,37.000000000000000
aren,with,37.000000000000000
anyone,got,37.000000000000000
use,color,37.000000000000000
call,will,37.000000000000000
are,medical,37.000000000000000
but,force,37.000000000000000
should,right,37.000000000000000
administration,have,37.000000000000000
any,books,37.000000000000000
books,but,37.000000000000000
doesn,see,37.000000000000000
sent,out,37.000000000000000
one,went,37.000000000000000
full,would,37.000000000000000
and,ended,37.000000000000000
after,over,37.000000000000000
trade,that,37.000000000000000
did,then,37.000000000000000
single,there,37.000000000000000
did,job,37.000000000000000
other,really,37.000000000000000
get,though,37.000000000000000
did,before,37.000000000000000
that,south,37.000000000000000
taking,from,37.000000000000000
that,parents,37.000000000000000
but,behind,37.000000000000000
enforcement,will,37.000000000000000
even,over,37.000000000000000
cut,this,37.000000000000000
are,security,37.000000000000000
that,forward,37.000000000000000
like,question,37.000000000000000
than,someone,37.000000000000000
with,talk,37.000000000000000
people,understand,37.000000000000000
about,until,37.000000000000000
talk,they,37.000000000000000
this,fire,37.000000000000000
they,hear,37.000000000000000
what,case,37.000000000000000
you,personal,37.000000000000000
perfect,you,37.000000000000000
two,back,37.000000000000000
over,past,37.000000000000000
him,didn,37.000000000000000
their,made,37.000000000000000
you,mark,37.000000000000000
for,march,37.000000000000000
will,series,37.000000000000000
without,even,37.000000000000000
whose,that,37.000000000000000
been,back,37.000000000000000
had,similar,37.000000000000000
appears,for,37.000000000000000
this,win,37.000000000000000
one,goes,37.000000000000000
one,general,37.000000000000000
whether,one,37.000000000000000
fact,does,37.000000000000000
people,often,37.000000000000000
based,also,37.000000000000000
come,god,37.000000000000000
science,one,37.000000000000000
other,another,37.000000000000000
had,got,37.000000000000000
thing,any,37.000000000000000
win,series,37.000000000000000
july,and,37.000000000000000
until,but,37.000000000000000
three,each,37.000000000000000
killed,their,37.000000000000000
are,society,37.000000000000000
and,agreement,37.000000000000000
they,talk,37.000000000000000
years,than,37.000000000000000
yet,how,37.000000000000000
not,anti,37.000000000000000
same,those,37.000000000000000
most,because,37.000000000000000
service,with,37.000000000000000
price,from,37.000000000000000
spoke,with,37.000000000000000
long,one,37.000000000000000
one,home,37.000000000000000
that,proposed,37.000000000000000
made,only,37.000000000000000
were,others,37.000000000000000
name,his,37.000000000000000
until,had,37.000000000000000
something,his,37.000000000000000
long,good,37.000000000000000
time,him,37.000000000000000
would,gun,37.000000000000000
have,plus,37.000000000000000
please,here,37.000000000000000
any,based,37.000000000000000
but,hit,37.000000000000000
that,search,37.000000000000000
own,out,37.000000000000000
all,based,37.000000000000000
others,may,37.000000000000000
will,check,37.000000000000000
system,make,37.000000000000000
was,air,37.000000000000000
good,system,37.000000000000000
that,products,37.000000000000000
society,have,37.000000000000000
have,society,37.000000000000000
this,behavior,37.000000000000000
information,address,37.000000000000000
quite,time,37.000000000000000
all,try,37.000000000000000
become,one,37.000000000000000
not,similar,37.000000000000000
ahead,that,37.000000000000000
pay,are,37.000000000000000
off,which,37.000000000000000
gay,people,37.000000000000000
now,very,37.000000000000000
change,about,37.000000000000000
after,very,37.000000000000000
was,apparently,37.000000000000000
point,then,37.000000000000000
this,return,37.000000000000000
some,case,37.000000000000000
you,facts,37.000000000000000
been,anyone,37.000000000000000
anyone,way,37.000000000000000
set,out,37.000000000000000
street,that,37.000000000000000
had,told,37.000000000000000
tell,their,37.000000000000000
get,car,37.000000000000000
they,outside,37.000000000000000
but,local,37.000000000000000
very,our,37.000000000000000
any,things,37.000000000000000
communications,that,37.000000000000000
free,state,37.000000000000000
them,again,37.000000000000000
matter,there,37.000000000000000
they,doesn,37.000000000000000
will,today,37.000000000000000
see,anyone,37.000000000000000
once,from,37.000000000000000
get,local,37.000000000000000
god,many,37.000000000000000
sure,had,37.000000000000000
could,explain,37.000000000000000
something,really,37.000000000000000
better,just,37.000000000000000
parents,that,37.000000000000000
way,used,37.000000000000000
don,put,37.000000000000000
president,they,37.000000000000000
nothing,could,37.000000000000000
this,israel,37.000000000000000
need,something,37.000000000000000
their,another,37.000000000000000
only,take,37.000000000000000
with,release,37.000000000000000
not,business,37.000000000000000
statement,have,37.000000000000000
with,anyway,37.000000000000000
room,with,37.000000000000000
full,what,37.000000000000000
also,still,37.000000000000000
without,system,37.000000000000000
must,our,37.000000000000000
most,system,37.000000000000000
joe,and,37.000000000000000
whether,any,37.000000000000000
years,even,37.000000000000000
run,then,37.000000000000000
their,long,37.000000000000000
driver,from,37.000000000000000
been,right,37.000000000000000
bit,used,37.000000000000000
find,hard,37.000000000000000
president,his,37.000000000000000
takes,for,37.000000000000000
when,sure,37.000000000000000
instead,but,37.000000000000000
about,email,37.000000000000000
art,for,37.000000000000000
can,instead,37.000000000000000
also,did,37.000000000000000
number,could,37.000000000000000
secret,with,37.000000000000000
called,about,37.000000000000000
which,quite,37.000000000000000
church,from,37.000000000000000
similar,was,37.000000000000000
posted,here,37.000000000000000
they,allowed,37.000000000000000
please,following,37.000000000000000
out,high,37.000000000000000
doesn,his,37.000000000000000
why,here,37.000000000000000
you,present,37.000000000000000
work,his,37.000000000000000
took,his,37.000000000000000
later,had,37.000000000000000
this,users,37.000000000000000
talk,for,37.000000000000000
down,even,37.000000000000000
life,one,37.000000000000000
many,way,37.000000000000000
people,saying,37.000000000000000
gave,was,37.000000000000000
your,day,37.000000000000000
tape,are,37.000000000000000
you,force,37.000000000000000
users,who,37.000000000000000
who,having,37.000000000000000
use,control,37.000000000000000
system,mail,37.000000000000000
three,had,37.000000000000000
southern,and,37.000000000000000
with,child,37.000000000000000
first,since,37.000000000000000
with,himself,37.000000000000000
said,over,37.000000000000000
speech,that,37.000000000000000
that,civil,37.000000000000000
middle,that,37.000000000000000
had,here,37.000000000000000
control,which,37.000000000000000
last,more,37.000000000000000
written,can,37.000000000000000
court,you,37.000000000000000
call,what,37.000000000000000
some,try,37.000000000000000
need,data,37.000000000000000
all,group,37.000000000000000
seen,can,37.000000000000000
high,very,37.000000000000000
one,looking,37.000000000000000
should,keep,37.000000000000000
this,points,37.000000000000000
about,everything,37.000000000000000
high,like,37.000000000000000
actually,out,37.000000000000000
then,system,37.000000000000000
would,away,37.000000000000000
and,talked,37.000000000000000
after,could,37.000000000000000
about,issues,37.000000000000000
who,during,37.000000000000000
current,which,37.000000000000000
about,small,37.000000000000000
just,made,37.000000000000000
would,christian,37.000000000000000
could,should,37.000000000000000
previously,that,37.000000000000000
were,already,37.000000000000000
right,why,37.000000000000000
version,based,37.000000000000000
for,freedom,37.000000000000000
research,have,37.000000000000000
can,including,37.000000000000000
know,least,37.000000000000000
have,related,37.000000000000000
program,using,37.000000000000000
book,more,37.000000000000000
space,only,37.000000000000000
won,not,37.000000000000000
you,half,37.000000000000000
but,three,37.000000000000000
and,sister,37.000000000000000
government,very,37.000000000000000
stuff,one,37.000000000000000
can,looking,37.000000000000000
but,making,37.000000000000000
this,supposed,37.000000000000000
told,his,37.000000000000000
longer,but,37.000000000000000
was,open,37.000000000000000
would,change,37.000000000000000
name,any,37.000000000000000
from,seem,37.000000000000000
how,new,37.000000000000000
before,here,37.000000000000000
christians,would,37.000000000000000
old,some,37.000000000000000
those,then,37.000000000000000
support,which,37.000000000000000
off,how,37.000000000000000
know,our,37.000000000000000
this,games,37.000000000000000
was,town,37.000000000000000
around,about,37.000000000000000
your,place,37.000000000000000
kill,they,37.000000000000000
and,wearing,37.000000000000000
was,building,37.000000000000000
sure,were,37.000000000000000
were,number,37.000000000000000
those,where,37.000000000000000
space,about,37.000000000000000
fact,had,37.000000000000000
are,natural,37.000000000000000
mind,when,37.000000000000000
see,new,37.000000000000000
date,have,37.000000000000000
were,quite,37.000000000000000
wonder,this,37.000000000000000
data,more,37.000000000000000
use,right,37.000000000000000
ago,some,37.000000000000000
they,hope,37.000000000000000
kind,will,37.000000000000000
you,among,37.000000000000000
biggest,that,37.000000000000000
with,complete,37.000000000000000
then,better,37.000000000000000
which,him,37.000000000000000
air,with,37.000000000000000
that,impact,37.000000000000000
then,tell,37.000000000000000
will,money,37.000000000000000
like,year,37.000000000000000
their,mind,37.000000000000000
company,this,37.000000000000000
process,have,37.000000000000000
system,anyone,37.000000000000000
because,first,37.000000000000000
least,should,37.000000000000000
channel,for,37.000000000000000
these,words,37.000000000000000
used,its,37.000000000000000
using,how,37.000000000000000
year,also,37.000000000000000
can,pretty,37.000000000000000
public,what,37.000000000000000
this,serious,37.000000000000000
far,don,37.000000000000000
data,then,37.000000000000000
shut,down,37.000000000000000
have,crime,37.000000000000000
find,such,37.000000000000000
along,other,37.000000000000000
some,fact,37.000000000000000
freedom,speech,37.000000000000000
two,four,37.000000000000000
probably,better,37.000000000000000
where,number,37.000000000000000
time,another,37.000000000000000
also,off,37.000000000000000
new,each,37.000000000000000
they,instead,37.000000000000000
may,most,37.000000000000000
bit,each,37.000000000000000
going,our,37.000000000000000
high,also,37.000000000000000
teams,have,37.000000000000000
have,points,37.000000000000000
left,had,37.000000000000000
time,every,37.000000000000000
they,charge,37.000000000000000
must,was,37.000000000000000
from,ago,37.000000000000000
are,guns,37.000000000000000
some,color,37.000000000000000
just,everyone,37.000000000000000
their,thing,37.000000000000000
easy,have,37.000000000000000
washington,new,37.000000000000000
world,new,37.000000000000000
died,that,37.000000000000000
people,whose,37.000000000000000
kind,people,37.000000000000000
anyone,don,37.000000000000000
wife,daughter,37.000000000000000
her,then,37.000000000000000
just,she,37.000000000000000
there,building,37.000000000000000
was,face,37.000000000000000
thought,out,37.000000000000000
can,often,37.000000000000000
way,say,37.000000000000000
already,what,37.000000000000000
area,has,37.000000000000000
how,now,37.000000000000000
god,time,37.000000000000000
have,create,37.000000000000000
makes,your,37.000000000000000
any,less,37.000000000000000
first,amendment,37.000000000000000
least,had,37.000000000000000
people,tell,37.000000000000000
more,enough,37.000000000000000
try,like,37.000000000000000
office,april,37.000000000000000
had,point,37.000000000000000
few,had,37.000000000000000
would,space,37.000000000000000
source,version,37.000000000000000
get,running,37.000000000000000
space,there,37.000000000000000
santa,and,37.000000000000000
information,get,37.000000000000000
company,has,37.000000000000000
most,well,37.000000000000000
out,must,37.000000000000000
help,their,37.000000000000000
system,image,37.000000000000000
like,doing,37.000000000000000
helped,and,37.000000000000000
personal,use,37.000000000000000
didn,find,37.000000000000000
these,might,37.000000000000000
entry,not,37.000000000000000
you,previous,37.000000000000000
should,two,37.000000000000000
with,issues,37.000000000000000
only,using,37.000000000000000
only,public,37.000000000000000
police,not,37.000000000000000
american,from,37.000000000000000
one,try,37.000000000000000
american,they,37.000000000000000
cards,you,37.000000000000000
both,other,37.000000000000000
with,play,37.000000000000000
against,because,37.000000000000000
sites,with,37.000000000000000
name,program,37.000000000000000
lines,with,37.000000000000000
any,long,37.000000000000000
really,had,37.000000000000000
american,league,37.000000000000000
public,information,37.000000000000000
this,freedom,37.000000000000000
advice,for,37.000000000000000
other,part,37.000000000000000
body,have,37.000000000000000
never,more,37.000000000000000
their,case,37.000000000000000
not,stuff,37.000000000000000
only,certain,37.000000000000000
books,were,37.000000000000000
university,illinois,37.000000000000000
other,without,37.000000000000000
anti,have,37.000000000000000
one,points,37.000000000000000
always,one,37.000000000000000
culture,that,37.000000000000000
friend,not,37.000000000000000
art,from,37.000000000000000
each,bit,37.000000000000000
won,work,37.000000000000000
and,aid,37.000000000000000
car,out,37.000000000000000
about,today,37.000000000000000
are,accept,37.000000000000000
marriage,that,37.000000000000000
himself,god,37.000000000000000
help,which,37.000000000000000
than,price,37.000000000000000
children,god,37.000000000000000
data,space,37.000000000000000
color,all,37.000000000000000
give,time,37.000000000000000
out,information,37.000000000000000
are,president,37.000000000000000
usa,russia,37.000000000000000
price,system,37.000000000000000
nuclear,war,37.000000000000000
can,years,36.000000000000000
gave,this,36.000000000000000
there,heard,36.000000000000000
out,heard,36.000000000000000
some,day,36.000000000000000
like,information,36.000000000000000
analysis,this,36.000000000000000
this,shows,36.000000000000000
when,bit,36.000000000000000
note,does,36.000000000000000
board,which,36.000000000000000
since,now,36.000000000000000
one,life,36.000000000000000
because,wrong,36.000000000000000
you,gets,36.000000000000000
has,major,36.000000000000000
such,used,36.000000000000000
can,human,36.000000000000000
say,let,36.000000000000000
only,jews,36.000000000000000
say,these,36.000000000000000
words,with,36.000000000000000
that,opposed,36.000000000000000
there,image,36.000000000000000
they,general,36.000000000000000
this,job,36.000000000000000
takes,this,36.000000000000000
company,with,36.000000000000000
didn,from,36.000000000000000
was,money,36.000000000000000
performance,but,36.000000000000000
take,has,36.000000000000000
have,single,36.000000000000000
couple,they,36.000000000000000
which,state,36.000000000000000
don,consider,36.000000000000000
ask,but,36.000000000000000
car,than,36.000000000000000
than,thing,36.000000000000000
steve,for,36.000000000000000
speaking,that,36.000000000000000
worked,was,36.000000000000000
environment,you,36.000000000000000
into,most,36.000000000000000
response,for,36.000000000000000
health,with,36.000000000000000
your,put,36.000000000000000
only,look,36.000000000000000
from,check,36.000000000000000
not,face,36.000000000000000
not,asked,36.000000000000000
some,power,36.000000000000000
stop,not,36.000000000000000
down,more,36.000000000000000
large,will,36.000000000000000
strong,can,36.000000000000000
they,continue,36.000000000000000
fall,into,36.000000000000000
good,place,36.000000000000000
training,for,36.000000000000000
series,are,36.000000000000000
happen,for,36.000000000000000
into,many,36.000000000000000
there,issue,36.000000000000000
side,one,36.000000000000000
one,quite,36.000000000000000
too,other,36.000000000000000
who,team,36.000000000000000
you,giving,36.000000000000000
though,more,36.000000000000000
will,often,36.000000000000000
their,something,36.000000000000000
non,who,36.000000000000000
buy,can,36.000000000000000
never,could,36.000000000000000
always,will,36.000000000000000
which,already,36.000000000000000
also,say,36.000000000000000
modern,this,36.000000000000000
program,should,36.000000000000000
these,see,36.000000000000000
its,right,36.000000000000000
which,original,36.000000000000000
about,always,36.000000000000000
flying,and,36.000000000000000
will,final,36.000000000000000
there,sites,36.000000000000000
could,program,36.000000000000000
area,can,36.000000000000000
don,actually,36.000000000000000
have,religious,36.000000000000000
used,because,36.000000000000000
find,many,36.000000000000000
history,not,36.000000000000000
lying,and,36.000000000000000
russian,were,36.000000000000000
genocide,against,36.000000000000000
turkey,were,36.000000000000000
women,their,36.000000000000000
russian,they,36.000000000000000
cambridge,press,36.000000000000000
their,never,36.000000000000000
with,dead,36.000000000000000
able,was,36.000000000000000
was,entire,36.000000000000000
about,during,36.000000000000000
third,from,36.000000000000000
well,going,36.000000000000000
ever,out,36.000000000000000
their,jews,36.000000000000000
russian,was,36.000000000000000
out,government,36.000000000000000
one,took,36.000000000000000
with,modern,36.000000000000000
they,taken,36.000000000000000
there,area,36.000000000000000
had,set,36.000000000000000
all,able,36.000000000000000
gun,there,36.000000000000000
few,good,36.000000000000000
running,when,36.000000000000000
power,off,36.000000000000000
into,same,36.000000000000000
from,phone,36.000000000000000
phone,from,36.000000000000000
several,months,36.000000000000000
when,open,36.000000000000000
who,number,36.000000000000000
know,into,36.000000000000000
society,this,36.000000000000000
you,white,36.000000000000000
has,worked,36.000000000000000
but,times,36.000000000000000
has,actually,36.000000000000000
every,about,36.000000000000000
doesn,because,36.000000000000000
center,that,36.000000000000000
with,return,36.000000000000000
their,didn,36.000000000000000
issue,they,36.000000000000000
free,version,36.000000000000000
lot,your,36.000000000000000
just,under,36.000000000000000
their,doesn,36.000000000000000
hit,they,36.000000000000000
better,them,36.000000000000000
new,then,36.000000000000000
according,his,36.000000000000000
internet,university,36.000000000000000
has,want,36.000000000000000
now,where,36.000000000000000
taken,not,36.000000000000000
does,fact,36.000000000000000
got,him,36.000000000000000
behind,with,36.000000000000000
saw,were,36.000000000000000
said,many,36.000000000000000
first,try,36.000000000000000
having,your,36.000000000000000
that,fear,36.000000000000000
someone,his,36.000000000000000
not,chance,36.000000000000000
would,whether,36.000000000000000
matter,but,36.000000000000000
months,but,36.000000000000000
actually,more,36.000000000000000
others,some,36.000000000000000
one,shot,36.000000000000000
and,victims,36.000000000000000
step,you,36.000000000000000
real,just,36.000000000000000
near,they,36.000000000000000
win,will,36.000000000000000
which,put,36.000000000000000
discuss,with,36.000000000000000
that,blood,36.000000000000000
was,apartment,36.000000000000000
similar,there,36.000000000000000
their,help,36.000000000000000
air,this,36.000000000000000
defend,against,36.000000000000000
once,there,36.000000000000000
they,times,36.000000000000000
times,there,36.000000000000000
your,someone,36.000000000000000
all,left,36.000000000000000
sense,with,36.000000000000000
that,thousands,36.000000000000000
ask,whether,36.000000000000000
information,could,36.000000000000000
being,make,36.000000000000000
others,there,36.000000000000000
same,than,36.000000000000000
all,four,36.000000000000000
agent,and,36.000000000000000
that,king,36.000000000000000
says,god,36.000000000000000
peter,that,36.000000000000000
god,own,36.000000000000000
passed,that,36.000000000000000
look,his,36.000000000000000
israel,will,36.000000000000000
school,you,36.000000000000000
lot,just,36.000000000000000
told,are,36.000000000000000
thanks,very,36.000000000000000
would,she,36.000000000000000
until,there,36.000000000000000
gay,that,36.000000000000000
more,men,36.000000000000000
for,super,36.000000000000000
brand,for,36.000000000000000
months,you,36.000000000000000
out,real,36.000000000000000
which,real,36.000000000000000
something,make,36.000000000000000
people,made,36.000000000000000
while,think,36.000000000000000
from,clear,36.000000000000000
right,its,36.000000000000000
people,back,36.000000000000000
and,eric,36.000000000000000
